Field,Raw_Value,Normalized_Value,Confidence,Method,Explanation
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Development, Capture 6.6'",6.6,1.0,version_extract,Version '6.6' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc='Deploy UI on KFH server'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto Gnize V2', tags='Eneo', desc='#19421 ENEO Prod-AI Agent issue on batches'",Eneo,0.8,client_tag,Client 'Eneo' detected from tag
Client,"project='KFH', tags='', desc='creating backend and connecting to upload endpoint'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc='meeting with enjy and nourhan to align endpoints'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto Gnize V2', tags='Eneo', desc='#19421 ENEO Prod-AI Agent issue on batches'",Eneo,0.8,client_tag,Client 'Eneo' detected from tag
Client,"project='Foto Gnize V2', tags='Eneo', desc='#19421 ENEO Prod-AI Agent issue on batches'",Eneo,0.8,client_tag,Client 'Eneo' detected from tag
Client,"project='FotoCapture V6.6', tags='Deployment, Capture 6.6', desc='FotoCapture - UAQ - UAT Deployment'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto Gnize V2', tags='', desc='KFH POC'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='KFH', tags='', desc='creating localization for entire portal pages'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc='creating UI for ''Review'' page'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc='creating UI for ''Transaction'' page'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc='creating UI for ''Personal'' page'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='FotoGnize', tags='Meeting', desc='RTA deliverables meeting'",RTA,0.8,client_description,Client 'RTA' detected from description
Client,"project='FotoCapture V6.5', tags='Deployment, Bug Fixes, Eneo', desc='FotoCapture - ENEO - Taking a backup of the DB and'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='FotoCapture V6.5', tags='Deployment, Eneo', desc='FotoCapture - ENEO - Cleaning up folders'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='KFH', tags='', desc='creating UI for ''Documents'' page'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc='meeting with enjy regarding request and response a'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='FotoCapture V6.6', tags='Deployment, Bug Fixes, UAQ, Capture 6.6', desc='FotoCapture - UAQ - Copying newer bun version from'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='KFH', tags='', desc='meeting with doctor ahmed to align requirements'",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='FotoCapture V6.6', tags='Development, Bug Fixes, Troubleshooting, Capture 6.6', desc='FotoCapture - UAQ - Investigating PDFa uploading i'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='Foto Gnize V2', tags='', desc='KFH POC'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='Foto Gnize V2', tags='', desc='KFH POC'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='FotoCapture V6.6', tags='Deployment, Capture 6.6', desc='FotoCapture - ENEO - Updating fotognize endpoints '",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='Foto Gnize V2', tags='', desc='1. KFH: Rotation and OCR part'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='FotoCapture', tags='Deployment', desc='FotoCapture - UAQ - Ran query on production to fix'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='Foto Gnize V2', tags='', desc='KFH POC'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='Foto Gnize V2', tags='', desc='KFH POC'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='FotoCapture', tags='Development, Bug Fixes, Capture 6.6', desc='FotoCapture - Investigating and Testing UAQ rescan'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='FotoCapture', tags='Meeting, Eneo', desc='Meeting with Eneo for latency and speed test'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='FotoCapture', tags='Deployment, Eneo', desc='Upgrade eneo package'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='Foto Gnize V2', tags='', desc='KFH: Data Analysis, Meeting with Dr.Ahmed, meeting'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='Foto Gnize V2', tags='', desc='Eneo investigation'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='FotoCapture', tags='Eneo', desc='#18290 Server Performance Assessment'",Eneo,0.8,client_tag,Client 'Eneo' detected from tag
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto Gnize V2', tags='', desc='Eneo investigation'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto Gnize V2', tags='', desc='KFH Data Analysis'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='FotoCapture', tags='UAQ', desc='#19240 UAQ-n.at is not a function'",UAQ (Umm Al Quwain),0.8,client_tag,Client 'UAQ (Umm Al Quwain)' detected from tag
Client,"project='Foto Gnize V2', tags='', desc='KFH: Data Analysis'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='FotoCapture', tags='Eneo', desc='#18290 Server Performance Assessment'",Eneo,0.8,client_tag,Client 'Eneo' detected from tag
Client,"project='FotoCapture', tags='UAQ', desc='#19240 UAQ-n.at is not a function'",UAQ (Umm Al Quwain),0.8,client_tag,Client 'UAQ (Umm Al Quwain)' detected from tag
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto Gnize V2', tags='', desc='Meeting with Dr. Ahmed regarding KFH'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='Foto Gnize V2', tags='', desc='Visiting KFH Data before meeting with Dr. Ahmed'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='FotoCapture', tags='Consultation', desc='Updates meeting with Daniel for UAQ and productivi'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='FotoCapture V6.6', tags='Deployment, UAQ', desc='FotoCapture - UAQ PROD Deployment ( No internet ac'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='FotoCapture', tags='Deployment, UAQ', desc='FotoCapture - UAQ DB Migration (Office Network iss'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='FotoCapture', tags='Deployment, UAQ', desc='FotoCapture - UAQ VPN Connection (Connection issue'",UAQ (Umm Al Quwain),0.8,client_description,Client 'UAQ (Umm Al Quwain)' detected from description
Client,"project='Foto Gnize V2', tags='', desc='KFH Deployment'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='FotoCapture V6.6', tags='Deployment, Eneo, Capture 6.6', desc='FotoCapture - ENEO - UAT Upgrade'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='Foto GnizeV1', tags='', desc='Eneo deployment'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='Fototracker', tags='', desc='#19173 Eneo Business Alignment'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto Gnize V2', tags='', desc='Eneo investigation'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto GnizeV1', tags='', desc='Eneo deployment'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='Foto GnizeV1', tags='', desc='Eneo deployment'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='FotoCapture V6.5', tags='Nuxeo, Troubleshooting, Eneo', desc='FotoCapture - ENEO - Nuxeo Unauthorized Error'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='FotoCapture V6.5', tags='Deployment, Bug Fixes, Eneo', desc='FotoCapture - ENEO - Deploying new Package and tes'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='FotoCapture V6.5', tags='Development, Bug Fixes, Eneo', desc='FotoCapture - ENEO - Adding Logs to identify Expor'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='FotoCapture V6.5', tags='Development, Eneo', desc='FotoCapture - ENEO - Script to Fail all pending ex'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='Foto GnizeV1', tags='', desc='Eneo deployment'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Fotofind AI', tags='Knowledge Graph', desc='Refactoring Fotofind Code and making it configurab'",KFH (Kuwait Finance House),0.8,client_description,Client 'KFH (Kuwait Finance House)' detected from description
Client,"project='Foto GnizeV1', tags='', desc='Eneo deployment'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='FotoCapture V6.5', tags='Development, Bug Fixes, Eneo', desc='FotoCapture - ENEO - PDF Generation fix'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='FotoCapture V6.5', tags='Meeting', desc='FotoCapture - ENEO SSL Meeting'",Eneo,0.8,client_description,Client 'Eneo' detected from description
Client,"project='KFH', tags='', desc=''",KFH (Kuwait Finance House),0.9,client_project_name,Client 'KFH (Kuwait Finance House)' detected from project_name
Client,"project='Foto GnizeV1', tags='', desc='Eneo deployment'",Eneo,0.8,client_description,Client 'Eneo' detected from description
